,city,origin_city,has_delay,time_of_day,avg_temperature_2m,avg_relative_humidity_2m,total_precipitation,avg_cloud_cover
1240,Amsterdam,London,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1241,Athens,Thessaloniki,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1242,Paris,Tarbes,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1243,London,Barcelona,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1244,London,Geneva,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1245,London,Amsterdam,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1246,London,Gran Canaria,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1247,Amsterdam,Krakow,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1248,Athens,Tel Aviv,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1249,Paris,Bastia,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1250,London,Seville,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1251,London,Istanbul,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1252,London,Ibiza,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1253,London,Belfast,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1254,Amsterdam,Milan,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1255,Athens,Vienna,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1256,Paris,Ajaccio,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1257,London,Marrakesh,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1258,London,Delhi,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1259,London,Florence,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1260,London,Belfast,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1261,Amsterdam,Norwich,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1262,Athens,Lemnos,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1263,Paris,Tunis,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1264,London,Geneva,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1265,London,Brussels,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1266,London,Luxembourg,1,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1267,London,Krakow,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1268,Amsterdam,Frankfurt,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1269,Athens,Florence,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1270,Paris,Tel Aviv,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1271,London,Cochin,0,morning,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1272,London,Munich,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1273,London,Malaga,0,afternoon,12.318270842234293,74.79166666666667,0.0,91.41666666666667
1274,London,Budapest,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1275,Amsterdam,Vienna,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1276,Athens,Istanbul,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1277,Paris,Lisbon,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1278,London,Turin,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1279,London,Jersey,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1280,London,Oslo,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1281,Amsterdam,Copenhagen,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1282,Athens,Chania,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1283,Paris,Nice,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1284,London,Dubai,0,morning,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1285,London,Stockholm,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1286,London,Bari,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1287,Amsterdam,Stuttgart,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1288,Athens,Mykonos,1,evening,9.587249795595804,55.583333333333336,0.0,75.375
1289,Paris,London,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1290,London,Edinburgh,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1291,London,Amsterdam,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1292,London,Edinburgh,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1293,Amsterdam,London,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1294,Athens,Larnaca,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1295,Paris,Rodez,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1296,London,Paris,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1297,London,Barcelona,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1298,London,Belfast,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1299,Amsterdam,Madrid,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1300,Athens,Thessaloniki,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1301,Paris,Marrakesh,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1302,London,Glasgow,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1303,London,Helsinki,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1304,London,Lisbon,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1305,Amsterdam,Barcelona,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1306,Athens,Thessaloniki,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1307,Paris,Aurillac,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1308,London,Newquay,1,evening,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1309,London,Los Angeles,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1310,London,Berlin,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1311,Amsterdam,Fes,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1312,Athens,Lisbon,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1313,Paris,Castres,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1314,London,Amsterdam,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1315,London,Munich,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1316,London,Faro,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1317,Amsterdam,Bristol,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1318,Athens,Larnaca,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1319,Paris,Toulouse,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1320,London,Alicante,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1321,London,Stuttgart,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1322,London,Rome,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1323,Amsterdam,Tampere,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1324,Athens,Santorini,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1325,Paris,Nice,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1326,London,Paris,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1327,London,Nice,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1328,London,Dublin,1,evening,12.200687368710836,74.45833333333333,0.0,91.375
1329,Amsterdam,Oslo,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1330,Athens,Thessaloniki,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1331,Paris,Brive,1,evening,13.785145918528238,73.58333333333333,0.0,52.375
1332,London,Verona,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1333,London,Dublin,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1334,London,Amsterdam,0,evening,12.200687368710836,74.45833333333333,0.0,91.375
1335,Amsterdam,Abu Dhabi,0,morning,9.402583360671997,85.25,0.0,98.91666666666667
1336,Athens,Santorini,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1337,Paris,Naples,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1338,London,Naples,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1339,London,Glasgow,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1340,London,Bucharest,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1341,Amsterdam,Riga,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1342,Athens,Larnaca,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1343,Paris,Naples,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1344,London,Tenerife,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1345,London,Stockholm,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1346,London,Seville,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1347,Amsterdam,Paris,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1348,Athens,Budapest,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1349,Paris,Marseille,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1350,London,Inverness,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1351,London,Frankfurt,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1352,London,Barcelona,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1353,Amsterdam,Stockholm,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1354,Athens,Heraklion,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1355,Paris,Toulouse,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1356,London,Guernsey,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1357,London,Geneva,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1358,London,Venice,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1359,Amsterdam,Geneva,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1360,Athens,Larnaca,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1361,Paris,Madrid,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1362,London,Nice,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1363,London,Dusseldorf,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1364,London,Salzburg,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1365,Amsterdam,Manchester,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1366,Athens,Kos,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1367,Paris,Milan,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1368,London,Murcia,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1369,London,Madrid,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1370,London,Sofia,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1371,Amsterdam,Venice,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1372,Athens,Milan,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1373,Paris,Turin,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1374,London,Lanzarote,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1375,London,Edinburgh,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1376,London,Madrid,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1377,Amsterdam,London,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1378,Athens,Thessaloniki,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1379,Paris,Nice,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1380,London,Pafos,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1381,London,Paris,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1382,London,Rome,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1383,Amsterdam,Karlsruhe/Baden-Baden,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1384,Athens,Larnaca,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1385,Paris,Edinburgh,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1386,London,Milan,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1387,London,Paris,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1388,London,Lanzarote,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1389,Amsterdam,Zurich,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1390,Athens,London,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1391,Paris,Cardiff,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1392,London,Dublin,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1393,London,Seoul,0,night,12.276812275250753,75.25,0.0,91.41666666666667
1394,London,Porto,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1395,Amsterdam,London,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1396,Athens,Malta,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1397,Paris,Madrid,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1398,London,Ahmedabad,0,morning,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1399,London,Dublin,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1400,London,Prague,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1401,Amsterdam,Helsinki,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1402,Athens,Heraklion,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1403,Paris,Nice,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1404,London,Frankfurt,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1405,London,Copenhagen,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1406,London,Gdansk,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1407,Amsterdam,Berlin,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1408,Athens,Tirana,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1409,Paris,Lisbon,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1410,London,Tallinn,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1411,London,Athens,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1412,London,Kerry,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1413,Amsterdam,Istanbul,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1414,Athens,Tel Aviv,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1415,Paris,Bejaia,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1416,London,Antalya,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1417,London,Oslo,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1418,London,Bordeaux,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1419,Amsterdam,Budapest,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1420,Athens,Chania,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1421,Paris,Le Puy,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1422,London,Grenoble,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1423,London,Belfast,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1424,London,Rome,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1425,Amsterdam,Frankfurt,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1426,Athens,Le Castellet,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1427,Paris,Malta,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1428,London,Gran Canaria,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1429,London,Istanbul,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1430,London,Madrid,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1431,Amsterdam,Miami,0,morning,9.402583360671997,85.25,0.0,98.91666666666667
1432,Athens,Warsaw,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1433,Paris,Pisa,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1434,London,Oslo,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1435,London,Zurich,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1436,London,Milan,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1437,Amsterdam,Delhi,1,morning,9.402583360671997,85.25,0.0,98.91666666666667
1438,Athens,London,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1439,Paris,Rome,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1440,London,Paris,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1441,London,Basel,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1442,London,Antalya,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1443,Amsterdam,London,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1444,Athens,Kefalonia,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1445,Paris,Marseille,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1446,London,Lanzarote,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1447,London,Hamburg,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1448,London,Dubai,0,morning,12.200687368710836,74.45833333333333,0.0,91.375
1449,Amsterdam,Madrid,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1450,Athens,Mytilene,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1451,Paris,Algiers,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1452,London,Fuerteventura,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1453,London,Geneva,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1454,London,Knock,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1455,Amsterdam,Osaka,0,night,9.402583360671997,85.25,0.0,98.91666666666667
1456,Athens,Mykonos,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1457,Paris,Palma de Mallorca,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1458,London,Alicante,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1459,London,Amsterdam,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1460,London,Katowice,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1461,Amsterdam,Tokyo,0,night,9.402583360671997,85.25,0.0,98.91666666666667
1462,Athens,Rome,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1463,Paris,Palma de Mallorca,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1464,London,Riga,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1465,London,Gibraltar,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1466,London,Aarhus,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1467,Amsterdam,London,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1468,Athens,Bucharest,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1469,Paris,Agadir,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1470,London,Gran Canaria,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1471,London,Dubai,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1472,London,Valencia,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1473,Amsterdam,London,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1474,Athens,Paros,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1475,Paris,Paris,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1476,London,Tenerife,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1477,London,Manchester,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1478,London,Budapest,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1479,Amsterdam,Beijing,1,night,9.402583360671997,85.25,0.0,98.91666666666667
1480,Athens,Frankfurt,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1481,Paris,London,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1482,London,Aberdeen,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1483,London,Las Vegas,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1484,London,Pisa,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1485,Amsterdam,Seoul,1,night,9.402583360671997,85.25,0.0,98.91666666666667
1486,Athens,Paris,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1487,Paris,Rome,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1488,London,Madrid,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1489,London,Amsterdam,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1490,London,Malta,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1491,Amsterdam,London,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1492,Athens,Brussels,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1493,Paris,Naples,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1494,London,Athens,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1495,London,Rome,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1496,London,Belfast,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1497,Amsterdam,Shanghai,0,night,9.402583360671997,85.25,0.0,98.91666666666667
1498,Athens,Frankfurt,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1499,Paris,Toulouse,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1500,London,Gran Canaria,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1501,London,Copenhagen,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1502,London,Memphis,0,morning,12.200687368710836,74.45833333333333,0.0,91.375
1503,Amsterdam,Zagreb,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1504,Athens,Lisbon,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1505,Paris,Oran,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1506,London,Stockholm,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1507,London,Istanbul,0,morning,12.276812275250753,75.25,0.0,91.41666666666667
1508,London,Milan,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1509,Amsterdam,Rome,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1510,Athens,Olbia,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1511,Paris,Porto,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1512,London,Innsbruck,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1513,London,Marrakesh,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1514,London,Alicante,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1515,Amsterdam,Lisbon,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1516,Athens,Doha,0,morning,9.587249795595804,55.583333333333336,0.0,75.375
1517,Paris,Milan,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1518,London,Thessaloniki,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1519,London,Beijing,0,night,12.276812275250753,75.25,0.0,91.41666666666667
1520,London,Riga,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1521,Amsterdam,Istanbul,0,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1522,Athens,London,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1523,Paris,Casablanca,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1524,London,Glasgow,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1525,London,Munich,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1526,London,Athens,1,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1527,Amsterdam,Nice,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1528,Athens,Edinburgh,0,morning,9.587249795595804,55.583333333333336,0.0,75.375
1529,Paris,Tunis,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1530,London,Istanbul,0,morning,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1531,London,Frankfurt,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1532,London,Alicante,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1533,Amsterdam,Breda,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1534,Athens,Larnaca,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1535,Paris,Madrid,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1536,London,Enfidha,0,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1537,London,Barcelona,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1538,London,Dublin,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1539,Amsterdam,Copenhagen,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1540,Athens,Madrid,1,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1541,Paris,Palma de Mallorca,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1542,London,Tirana,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1543,London,Casablanca,0,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1544,London,Grenoble,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1545,Amsterdam,Munich,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1546,Athens,Manchester,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1547,Paris,Lisbon,1,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1548,London,Marrakesh,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1549,London,Frankfurt,1,afternoon,12.276812275250753,75.25,0.0,91.41666666666667
1550,London,Bratislava,0,afternoon,12.200687368710836,74.45833333333333,0.0,91.375
1551,Amsterdam,Gdansk,1,afternoon,9.402583360671997,85.25,0.0,98.91666666666667
1552,Athens,Samos,0,afternoon,9.587249795595804,55.583333333333336,0.0,75.375
1553,Paris,Marrakesh,0,afternoon,13.785145918528238,73.58333333333333,0.0,52.375
1554,London,Belfast,1,afternoon,12.267604231834412,75.95833333333333,0.10000000149011612,90.54166666666667
1555,London,Tokyo,1,night,12.276812275250753,75.25,0.0,91.41666666666667
